trackId:ID,name,composer,milliseconds:int,bytes:int,unitPrice:float,:LABEL
track1721,"Aviso Aos Navegantes",NULL,242808,8058651,0.99,Track
track1722,"Casa",NULL,307591,10107269,0.99,Track
track1723,"Condição",NULL,263549,8778465,0.99,Track
track1724,"Hyperconectividade",NULL,180636,5948039,0.99,Track
track1725,"O Descobridor Dos Sete Mares",NULL,225854,7475780,0.99,Track
track1726,"Satisfação",NULL,208065,6901681,0.99,Track
track1727,"Brumário",NULL,216241,7243499,0.99,Track
track1728,"Um Certo Alguém",NULL,194063,6430939,0.99,Track
track1729,"Fullgás",NULL,346070,11505484,0.99,Track
track1730,"Sábado À Noite",NULL,193854,6435114,0.99,Track
track1731,"A Cura",NULL,280920,9260588,0.99,Track
track1732,"Aquilo",NULL,246073,8167819,0.99,Track
track1733,"Atrás Do Trio Elétrico",NULL,149080,4917615,0.99,Track
track1734,"Senta A Pua",NULL,217547,7205844,0.99,Track
track1735,"Ro-Que-Se-Da-Ne",NULL,146703,4805897,0.99,Track
track1736,"Tudo Bem",NULL,196101,6419139,0.99,Track
track1737,"Toda Forma De Amor",NULL,227813,7496584,0.99,Track
track1738,"Tudo Igual",NULL,276035,9201645,0.99,Track
track1739,"Fogo De Palha",NULL,246804,8133732,0.99,Track
track1740,"Sereia",NULL,278047,9121087,0.99,Track
track1741,"Assaltaram A Gramática",NULL,261041,8698959,0.99,Track
track1742,"Se Você Pensa",NULL,195996,6552490,0.99,Track
track1743,"Lá Vem O Sol (Here Comes The Sun)",NULL,189492,6229645,0.99,Track
track1744,"O Último Romântico (Ao Vivo)",NULL,231993,7692697,0.99,Track
track1745,"Pseudo Silk Kimono","Kelly; Mosley; Rothery; Trewaves",134739,4334038,0.99,Track
track1746,"Kayleigh","Kelly; Mosley; Rothery; Trewaves",234605,7716005,0.99,Track
track1747,"Lavender","Kelly; Mosley; Rothery; Trewaves",153417,4999814,0.99,Track
track1748,"Bitter Suite: Brief Encounter / Lost Weekend / Blue Angel","Kelly; Mosley; Rothery; Trewaves",356493,11791068,0.99,Track
track1749,"Heart Of Lothian: Wide Boy / Curtain Call","Kelly; Mosley; Rothery; Trewaves",366053,11893723,0.99,Track
track1750,"Waterhole (Expresso Bongo)","Kelly; Mosley; Rothery; Trewaves",133093,4378835,0.99,Track
track1751,"Lords Of The Backstage","Kelly; Mosley; Rothery; Trewaves",112875,3741319,0.99,Track
track1752,"Blind Curve: Vocal Under A Bloodlight / Passing Strangers / Mylo / Perimeter Walk / Threshold","Kelly; Mosley; Rothery; Trewaves",569704,18578995,0.99,Track
track1753,"Childhoods End?","Kelly; Mosley; Rothery; Trewaves",272796,9015366,0.99,Track
track1754,"White Feather","Kelly; Mosley; Rothery; Trewaves",143595,4711776,0.99,Track
track1755,"Arrepio","Carlinhos Brown",136254,4511390,0.99,Track
track1756,"Magamalabares","Carlinhos Brown",215875,7183757,0.99,Track
track1757,"Chuva No Brejo","Morais",145606,4857761,0.99,Track
track1758,"Cérebro Eletrônico","Gilberto Gil",172800,5760864,0.99,Track
track1759,"Tempos Modernos","Lulu Santos",183066,6066234,0.99,Track
track1760,"Maraçá","Carlinhos Brown",230008,7621482,0.99,Track
track1761,"Blanco","Marisa Monte/poema de Octavio Paz/versão: Haroldo de Campos",45191,1454532,0.99,Track
track1762,"Panis Et Circenses","Caetano Veloso e Gilberto Gil",192339,6318373,0.99,Track
track1763,"De Noite Na Cama","Caetano Veloso e Gilberto Gil",209005,7012658,0.99,Track
track1764,"Beija Eu","Caetano Veloso e Gilberto Gil",197276,6512544,0.99,Track
track1765,"Give Me Love","Caetano Veloso e Gilberto Gil",249808,8196331,0.99,Track
track1766,"Ainda Lembro","Caetano Veloso e Gilberto Gil",218801,7211247,0.99,Track
track1767,"A Menina Dança","Caetano Veloso e Gilberto Gil",129410,4326918,0.99,Track
track1768,"Dança Da Solidão","Caetano Veloso e Gilberto Gil",203520,6699368,0.99,Track
track1769,"Ao Meu Redor","Caetano Veloso e Gilberto Gil",275591,9158834,0.99,Track
track1770,"Bem Leve","Caetano Veloso e Gilberto Gil",159190,5246835,0.99,Track
track1771,"Segue O Seco","Caetano Veloso e Gilberto Gil",178207,5922018,0.99,Track
track1772,"O Xote Das Meninas","Caetano Veloso e Gilberto Gil",291866,9553228,0.99,Track
track1773,"Wherever I Lay My Hat",NULL,136986,4477321,0.99,Track
track1774,"Get My Hands On Some Lovin'",NULL,149054,4860380,0.99,Track
track1775,"No Good Without You","William Mickey Stevenson",161410,5259218,0.99,Track
track1776,"You've Been A Long Time Coming","Brian Holland/Eddie Holland/Lamont Dozier",137221,4437949,0.99,Track
track1777,"When I Had Your Love","Robert Rogers/Warren Pete Moore/William Mickey Stevenson",152424,4972815,0.99,Track
track1778,"You're What's Happening (In The World Today)","Allen Story/George Gordy/Robert Gordy",142027,4631104,0.99,Track
track1779,"Loving You Is Sweeter Than Ever","Ivy Hunter/Stevie Wonder",166295,5377546,0.99,Track
track1780,"It's A Bitter Pill To Swallow","Smokey Robinson/Warren Pete Moore",194821,6477882,0.99,Track
track1781,"Seek And You Shall Find","Ivy Hunter/William Mickey Stevenson",223451,7306719,0.99,Track
track1782,"Gonna Keep On Tryin' Till I Win Your Love","Barrett Strong/Norman Whitfield",176404,5789945,0.99,Track
track1783,"Gonna Give Her All The Love I've Got","Barrett Strong/Norman Whitfield",210886,6893603,0.99,Track
track1784,"I Wish It Would Rain","Barrett Strong/Norman Whitfield/Roger Penzabene",172486,5647327,0.99,Track
track1785,"Abraham; Martin And John","Dick Holler",273057,8888206,0.99,Track
track1786,"Save The Children","Al Cleveland/Marvin Gaye/Renaldo Benson",194821,6342021,0.99,Track
track1787,"You Sure Love To Ball","Marvin Gaye",218540,7217872,0.99,Track
track1788,"Ego Tripping Out","Marvin Gaye",314514,10383887,0.99,Track
track1789,"Praise","Marvin Gaye",235833,7839179,0.99,Track
track1790,"Heavy Love Affair","Marvin Gaye",227892,7522232,0.99,Track
track1791,"Down Under",NULL,222171,7366142,0.99,Track
track1792,"Overkill",NULL,225410,7408652,0.99,Track
track1793,"Be Good Johnny",NULL,216320,7139814,0.99,Track
track1794,"Everything I Need",NULL,216476,7107625,0.99,Track
track1795,"Down by the Sea",NULL,408163,13314900,0.99,Track
track1796,"Who Can It Be Now?",NULL,202396,6682850,0.99,Track
track1797,"It's a Mistake",NULL,273371,8979965,0.99,Track
track1798,"Dr. Heckyll & Mr. Jive",NULL,278465,9110403,0.99,Track
track1799,"Shakes and Ladders",NULL,198008,6560753,0.99,Track
track1800,"No Sign of Yesterday",NULL,362004,11829011,0.99,Track
track1801,"Enter Sandman","James Hetfield; Lars Ulrich and Kirk Hammett",332251,10852002,0.99,Track
track1802,"Sad But True","Ulrich",324754,10541258,0.99,Track
track1803,"Holier Than Thou","Ulrich",227892,7462011,0.99,Track
track1804,"The Unforgiven","James Hetfield; Lars Ulrich and Kirk Hammett",387082,12646886,0.99,Track
track1805,"Wherever I May Roam","Ulrich",404323,13161169,0.99,Track
track1806,"Don't Tread On Me","Ulrich",240483,7827907,0.99,Track
track1807,"Through The Never","James Hetfield; Lars Ulrich and Kirk Hammett",244375,8024047,0.99,Track
track1808,"Nothing Else Matters","Ulrich",388832,12606241,0.99,Track
track1809,"Of Wolf And Man","James Hetfield; Lars Ulrich and Kirk Hammett",256835,8339785,0.99,Track
track1810,"The God That Failed","Ulrich",308610,10055959,0.99,Track
track1811,"My Friend Of Misery","James Hetfield; Lars Ulrich and Jason Newsted",409547,13293515,0.99,Track
track1812,"The Struggle Within","Ulrich",234240,7654052,0.99,Track
track1813,"Helpless","Harris/Tatler",398315,12977902,0.99,Track
track1814,"The Small Hours","Holocaust",403435,13215133,0.99,Track
track1815,"The Wait","Killing Joke",295418,9688418,0.99,Track
track1816,"Crash Course In Brain Surgery","Bourge/Phillips/Shelley",190406,6233729,0.99,Track
track1817,"Last Caress/Green Hell","Danzig",209972,6854313,0.99,Track
track1818,"Am I Evil?","Harris/Tatler",470256,15387219,0.99,Track
track1819,"Blitzkrieg","Jones/Sirotto/Smith",216685,7090018,0.99,Track
track1820,"Breadfan","Bourge/Phillips/Shelley",341551,11100130,0.99,Track
track1821,"The Prince","Harris/Tatler",265769,8624492,0.99,Track
track1822,"Stone Cold Crazy","Deacon/May/Mercury/Taylor",137717,4514830,0.99,Track
track1823,"So What","Culmer/Exalt",189152,6162894,0.99,Track
track1824,"Killing Time","Sweet Savage",183693,6021197,0.99,Track
track1825,"Overkill","Clarke/Kilmister/Tayler",245133,7971330,0.99,Track
track1826,"Damage Case","Clarke/Farren/Kilmister/Tayler",220212,7212997,0.99,Track
track1827,"Stone Dead Forever","Clarke/Kilmister/Tayler",292127,9556060,0.99,Track
track1828,"Too Late Too Late","Clarke/Kilmister/Tayler",192052,6276291,0.99,Track
track1829,"Hit The Lights","James Hetfield; Lars Ulrich",257541,8357088,0.99,Track
track1830,"The Four Horsemen","James Hetfield; Lars Ulrich; Dave Mustaine",433188,14178138,0.99,Track
track1831,"Motorbreath","James Hetfield",188395,6153933,0.99,Track
track1832,"Jump In The Fire","James Hetfield; Lars Ulrich; Dave Mustaine",281573,9135755,0.99,Track
track1833,"(Anesthesia) Pulling Teeth","Cliff Burton",254955,8234710,0.99,Track
track1834,"Whiplash","James Hetfield; Lars Ulrich",249208,8102839,0.99,Track
track1835,"Phantom Lord","James Hetfield; Lars Ulrich; Dave Mustaine",302053,9817143,0.99,Track
track1836,"No Remorse","James Hetfield; Lars Ulrich",386795,12672166,0.99,Track
track1837,"Seek & Destroy","James Hetfield; Lars Ulrich",415817,13452301,0.99,Track
track1838,"Metal Militia","James Hetfield; Lars Ulrich; Dave Mustaine",311327,10141785,0.99,Track
track1839,"Ain't My Bitch","James Hetfield; Lars Ulrich",304457,9931015,0.99,Track
track1840,"2 X 4","James Hetfield; Lars Ulrich; Kirk Hammett",328254,10732251,0.99,Track
track1841,"The House Jack Built","James Hetfield; Lars Ulrich; Kirk Hammett",398942,13005152,0.99,Track
track1842,"Until It Sleeps","James Hetfield; Lars Ulrich",269740,8837394,0.99,Track
track1843,"King Nothing","James Hetfield; Lars Ulrich; Kirk Hammett",328097,10681477,0.99,Track
track1844,"Hero Of The Day","James Hetfield; Lars Ulrich; Kirk Hammett",261982,8540298,0.99,Track
track1845,"Bleeding Me","James Hetfield; Lars Ulrich; Kirk Hammett",497998,16249420,0.99,Track
track1846,"Cure","James Hetfield; Lars Ulrich",294347,9648615,0.99,Track
track1847,"Poor Twisted Me","James Hetfield; Lars Ulrich",240065,7854349,0.99,Track
track1848,"Wasted My Hate","James Hetfield; Lars Ulrich; Kirk Hammett",237296,7762300,0.99,Track
track1849,"Mama Said","James Hetfield; Lars Ulrich",319764,10508310,0.99,Track
track1850,"Thorn Within","James Hetfield; Lars Ulrich; Kirk Hammett",351738,11486686,0.99,Track
track1851,"Ronnie","James Hetfield; Lars Ulrich",317204,10390947,0.99,Track
track1852,"The Outlaw Torn","James Hetfield; Lars Ulrich",588721,19286261,0.99,Track
track1853,"Battery","J.Hetfield/L.Ulrich",312424,10229577,0.99,Track
track1854,"Master Of Puppets","K.Hammett",515239,16893720,0.99,Track
track1855,"The Thing That Should Not Be","K.Hammett",396199,12952368,0.99,Track
track1856,"Welcome Home (Sanitarium)","K.Hammett",387186,12679965,0.99,Track
track1857,"Disposable Heroes","J.Hetfield/L.Ulrich",496718,16135560,0.99,Track
track1858,"Leper Messiah","C.Burton",347428,11310434,0.99,Track
track1859,"Orion","K.Hammett",500062,16378477,0.99,Track
track1860,"Damage Inc.","K.Hammett",330919,10725029,0.99,Track
track1861,"Fuel","Hetfield; Ulrich; Hammett",269557,8876811,0.99,Track
track1862,"The Memory Remains","Hetfield; Ulrich",279353,9110730,0.99,Track
track1863,"Devil's Dance","Hetfield; Ulrich",318955,10414832,0.99,Track
track1864,"The Unforgiven II","Hetfield; Ulrich; Hammett",395520,12886474,0.99,Track
track1865,"Better Than You","Hetfield; Ulrich",322899,10549070,0.99,Track
track1866,"Slither","Hetfield; Ulrich; Hammett",313103,10199789,0.99,Track
track1867,"Carpe Diem Baby","Hetfield; Ulrich; Hammett",372480,12170693,0.99,Track
track1868,"Bad Seed","Hetfield; Ulrich; Hammett",245394,8019586,0.99,Track
track1869,"Where The Wild Things Are","Hetfield; Ulrich; Newsted",414380,13571280,0.99,Track
track1870,"Prince Charming","Hetfield; Ulrich",365061,12009412,0.99,Track
track1871,"Low Man's Lyric","Hetfield; Ulrich",457639,14855583,0.99,Track
track1872,"Attitude","Hetfield; Ulrich",315898,10335734,0.99,Track
track1873,"Fixxxer","Hetfield; Ulrich; Hammett",496065,16190041,0.99,Track
track1874,"Fight Fire With Fire","Metallica",285753,9420856,0.99,Track
track1875,"Ride The Lightning","Metallica",397740,13055884,0.99,Track
track1876,"For Whom The Bell Tolls","Metallica",311719,10159725,0.99,Track
track1877,"Fade To Black","Metallica",414824,13531954,0.99,Track
track1878,"Trapped Under Ice","Metallica",244532,7975942,0.99,Track
track1879,"Escape","Metallica",264359,8652332,0.99,Track
track1880,"Creeping Death","Metallica",396878,12955593,0.99,Track
track1881,"The Call Of Ktulu","Metallica",534883,17486240,0.99,Track
track1882,"Frantic","Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich",350458,11510849,0.99,Track
track1883,"St. Anger","Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich",441234,14363779,0.99,Track
track1884,"Some Kind Of Monster","Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich",505626,16557497,0.99,Track
track1885,"Dirty Window","Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich",324989,10670604,0.99,Track
track1886,"Invisible Kid","Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich",510197,16591800,0.99,Track
track1887,"My World","Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich",345626,11253756,0.99,Track
track1888,"Shoot Me Again","Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich",430210,14093551,0.99,Track
track1889,"Sweet Amber","Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich",327235,10616595,0.99,Track
track1890,"The Unnamed Feeling","Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich",429479,14014582,0.99,Track
track1891,"Purify","Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich",314017,10232537,0.99,Track
track1892,"All Within My Hands","Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich",527986,17162741,0.99,Track
track1893,"Blackened","James Hetfield; Lars Ulrich & Jason Newsted",403382,13254874,0.99,Track
track1894,"...And Justice For All","James Hetfield; Lars Ulrich & Kirk Hammett",585769,19262088,0.99,Track
track1895,"Eye Of The Beholder","James Hetfield; Lars Ulrich & Kirk Hammett",385828,12747894,0.99,Track
track1896,"One","James Hetfield & Lars Ulrich",446484,14695721,0.99,Track
track1897,"The Shortest Straw","James Hetfield and Lars Ulrich",395389,13013990,0.99,Track
track1898,"Harvester Of Sorrow","James Hetfield and Lars Ulrich",345547,11377339,0.99,Track
track1899,"The Frayed Ends Of Sanity","James Hetfield; Lars Ulrich and Kirk Hammett",464039,15198986,0.99,Track
track1900,"To Live Is To Die","James Hetfield; Lars Ulrich and Cliff Burton",588564,19243795,0.99,Track
track1901,"Dyers Eve","James Hetfield; Lars Ulrich and Kirk Hammett",313991,10302828,0.99,Track
track1902,"Springsville","J. Carisi",207725,6776219,0.99,Track
track1903,"The Maids Of Cadiz","L. Delibes",233534,7505275,0.99,Track
track1904,"The Duke","Dave Brubeck",214961,6977626,0.99,Track
track1905,"My Ship","Ira Gershwin; Kurt Weill",268016,8581144,0.99,Track
track1906,"Miles Ahead","Miles Davis; Gil Evans",209893,6807707,0.99,Track
track1907,"Blues For Pablo","Gil Evans",318328,10218398,0.99,Track
track1908,"New Rhumba","A. Jamal",276871,8980400,0.99,Track
track1909,"The Meaning Of The Blues","R. Troup; L. Worth",168594,5395412,0.99,Track
track1910,"Lament","J.J. Johnson",134191,4293394,0.99,Track
track1911,"I Don't Wanna Be Kissed (By Anyone But You)","H. Spina; J. Elliott",191320,6219487,0.99,Track
track1912,"Springsville (Alternate Take)","J. Carisi",196388,6382079,0.99,Track
track1913,"Blues For Pablo (Alternate Take)","Gil Evans",212558,6900619,0.99,Track
track1914,"The Meaning Of The Blues/Lament (Alternate Take)","J.J. Johnson/R. Troup; L. Worth",309786,9912387,0.99,Track
track1915,"I Don't Wanna Be Kissed (By Anyone But You) (Alternate Take)","H. Spina; J. Elliott",192078,6254796,0.99,Track
track1916,"Coração De Estudante","Wagner Tiso; Milton Nascimento",238550,7797308,0.99,Track
track1917,"A Noite Do Meu Bem","Dolores Duran",220081,7125225,0.99,Track
track1918,"Paisagem Na Janela","Lô Borges; Fernando Brant",197694,6523547,0.99,Track
track1919,"Cuitelinho","Folclore",209397,6803970,0.99,Track
track1920,"Caxangá","Milton Nascimento; Fernando Brant",245551,8144179,0.99,Track
track1921,"Nos Bailes Da Vida","Milton Nascimento; Fernando Brant",275748,9126170,0.99,Track
track1922,"Menestrel Das Alagoas","Milton Nascimento; Fernando Brant",199758,6542289,0.99,Track
track1923,"Brasil","Milton Nascimento; Fernando Brant",155428,5252560,0.99,Track
track1924,"Canção Do Novo Mundo","Beto Guedes; Ronaldo Bastos",215353,7032626,0.99,Track
track1925,"Um Gosto De Sol","Milton Nascimento; Ronaldo Bastos",307200,9893875,0.99,Track
track1926,"Solar","Milton Nascimento; Fernando Brant",156212,5098288,0.99,Track
track1927,"Para Lennon E McCartney","Lô Borges; Márcio Borges; Fernando Brant",321828,10626920,0.99,Track
track1928,"Maria; Maria","Milton Nascimento; Fernando Brant",72463,2371543,0.99,Track
track1929,"Minas","Milton Nascimento; Caetano Veloso",152293,4921056,0.99,Track
track1930,"Fé Cega; Faca Amolada","Milton Nascimento; Ronaldo Bastos",278099,9258649,0.99,Track
track1931,"Beijo Partido","Toninho Horta",229564,7506969,0.99,Track
track1932,"Saudade Dos Aviões Da Panair (Conversando No Bar)","Milton Nascimento; Fernando Brant",268721,8805088,0.99,Track
track1933,"Gran Circo","Milton Nascimento; Márcio Borges",251297,8237026,0.99,Track
track1934,"Ponta de Areia","Milton Nascimento; Fernando Brant",272796,8874285,0.99,Track
track1935,"Trastevere","Milton Nascimento; Ronaldo Bastos",265665,8708399,0.99,Track
track1936,"Idolatrada","Milton Nascimento; Fernando Brant",286249,9426153,0.99,Track
track1937,"Leila (Venha Ser Feliz)","Milton Nascimento",209737,6898507,0.99,Track
track1938,"Paula E Bebeto","Milton Nascimento; Caetano Veloso",135732,4583956,0.99,Track
track1939,"Simples","Nelson Angelo",133093,4326333,0.99,Track
track1940,"Norwegian Wood","John Lennon; Paul McCartney",413910,13520382,0.99,Track
track1941,"Caso Você Queira Saber","Beto Guedes; Márcio Borges",205688,6787901,0.99,Track
track1942,"Ace Of Spades","Clarke/Kilmister/Taylor",169926,5523552,0.99,Track
track1943,"Love Me Like A Reptile","Clarke/Kilmister/Taylor",203546,6616389,0.99,Track
track1944,"Shoot You In The Back","Clarke/Kilmister/Taylor",160026,5175327,0.99,Track
track1945,"Live To Win","Clarke/Kilmister/Taylor",217626,7102182,0.99,Track
track1946,"Fast And Loose","Clarke/Kilmister/Taylor",203337,6643350,0.99,Track
track1947,"(We Are) The Road Crew","Clarke/Kilmister/Taylor",192600,6283035,0.99,Track
track1948,"Fire Fire","Clarke/Kilmister/Taylor",164675,5416114,0.99,Track
track1949,"Jailbait","Clarke/Kilmister/Taylor",213916,6983609,0.99,Track
track1950,"Dance","Clarke/Kilmister/Taylor",158432,5155099,0.99,Track
track1951,"Bite The Bullet","Clarke/Kilmister/Taylor",98115,3195536,0.99,Track
track1952,"The Chase Is Better Than The Catch","Clarke/Kilmister/Taylor",258403,8393310,0.99,Track
track1953,"The Hammer","Clarke/Kilmister/Taylor",168071,5543267,0.99,Track
track1954,"Dirty Love","Clarke/Kilmister/Taylor",176457,5805241,0.99,Track
track1955,"Please Don't Touch","Heath/Robinson",169926,5557002,0.99,Track
track1956,"Emergency","Dufort/Johnson/McAuliffe/Williams",180427,5828728,0.99,Track
track1957,"Kir Royal","Mônica Marianno",234788,7706552,0.99,Track
track1958,"O Que Vai Em Meu Coração","Mônica Marianno",255373,8366846,0.99,Track
track1959,"Aos Leões","Mônica Marianno",234684,7790574,0.99,Track
track1960,"Dois Índios","Mônica Marianno",219271,7213072,0.99,Track
track1961,"Noite Negra","Mônica Marianno",206811,6819584,0.99,Track
track1962,"Beijo do Olhar","Mônica Marianno",252682,8369029,0.99,Track
track1963,"É Fogo","Mônica Marianno",194873,6501520,0.99,Track
track1964,"Já Foi","Mônica Marianno",245681,8094872,0.99,Track
track1965,"Só Se For Pelo Cabelo","Mônica Marianno",238288,8006345,0.99,Track
track1966,"No Clima","Mônica Marianno",249495,8362040,0.99,Track
track1967,"A Moça e a Chuva","Mônica Marianno",274625,8929357,0.99,Track
track1968,"Demorou!","Mônica Marianno",39131,1287083,0.99,Track
track1969,"Bitter Pill","Mick Mars/Nikki Sixx/Tommy Lee/Vince Neil",266814,8666786,0.99,Track
track1970,"Enslaved","Mick Mars/Nikki Sixx/Tommy Lee",269844,8789966,0.99,Track
track1971,"Girls; Girls; Girls","Mick Mars/Nikki Sixx/Tommy Lee",270288,8874814,0.99,Track
track1972,"Kickstart My Heart","Nikki Sixx",283559,9237736,0.99,Track
track1973,"Wild Side","Nikki Sixx/Tommy Lee/Vince Neil",276767,9116997,0.99,Track
track1974,"Glitter","Bryan Adams/Nikki Sixx/Scott Humphrey",340114,11184094,0.99,Track
track1975,"Dr. Feelgood","Mick Mars/Nikki Sixx",282618,9281875,0.99,Track
track1976,"Same Ol' Situation","Mick Mars/Nikki Sixx/Tommy Lee/Vince Neil",254511,8283958,0.99,Track
track1977,"Home Sweet Home","Nikki Sixx/Tommy Lee/Vince Neil",236904,7697538,0.99,Track
track1978,"Afraid","Nikki Sixx",248006,8077464,0.99,Track
track1979,"Don't Go Away Mad (Just Go Away)","Mick Mars/Nikki Sixx",279980,9188156,0.99,Track
track1980,"Without You","Mick Mars/Nikki Sixx",268956,8738371,0.99,Track
track1981,"Smokin' in The Boys Room","Cub Coda/Michael Lutz",206837,6735408,0.99,Track
track1982,"Primal Scream","Mick Mars/Nikki Sixx/Tommy Lee/Vince Neil",286197,9421164,0.99,Track
track1983,"Too Fast For Love","Nikki Sixx",200829,6580542,0.99,Track
track1984,"Looks That Kill","Nikki Sixx",240979,7831122,0.99,Track
track1985,"Shout At The Devil","Nikki Sixx",221962,7281974,0.99,Track
track1986,"Intro","Kurt Cobain",52218,1688527,0.99,Track
track1987,"School","Kurt Cobain",160235,5234885,0.99,Track
track1988,"Drain You","Kurt Cobain",215196,7013175,0.99,Track
track1989,"Aneurysm","Nirvana",271516,8862545,0.99,Track
track1990,"Smells Like Teen Spirit","Nirvana",287190,9425215,0.99,Track
track1991,"Been A Son","Kurt Cobain",127555,4170369,0.99,Track
track1992,"Lithium","Kurt Cobain",250017,8148800,0.99,Track
track1993,"Sliver","Kurt Cobain",116218,3784567,0.99,Track
track1994,"Spank Thru","Kurt Cobain",190354,6186487,0.99,Track
track1995,"Scentless Apprentice","Nirvana",211200,6898177,0.99,Track
track1996,"Heart-Shaped Box","Kurt Cobain",281887,9210982,0.99,Track
track1997,"Milk It","Kurt Cobain",225724,7406945,0.99,Track
track1998,"Negative Creep","Kurt Cobain",163761,5354854,0.99,Track
track1999,"Polly","Kurt Cobain",149995,4885331,0.99,Track
track2000,"Breed","Kurt Cobain",208378,6759080,0.99,Track
track2001,"Tourette's","Kurt Cobain",115591,3753246,0.99,Track
track2002,"Blew","Kurt Cobain",216346,7096936,0.99,Track
track2003,"Smells Like Teen Spirit","Kurt Cobain",301296,9823847,0.99,Track
track2004,"In Bloom","Kurt Cobain",254928,8327077,0.99,Track
track2005,"Come As You Are","Kurt Cobain",219219,7123357,0.99,Track
track2006,"Breed","Kurt Cobain",183928,5984812,0.99,Track
track2007,"Lithium","Kurt Cobain",256992,8404745,0.99,Track
track2008,"Polly","Kurt Cobain",177031,5788407,0.99,Track
track2009,"Territorial Pissings","Kurt Cobain",143281,4613880,0.99,Track
track2010,"Drain You","Kurt Cobain",223973,7273440,0.99,Track
track2011,"Lounge Act","Kurt Cobain",156786,5093635,0.99,Track
track2012,"Stay Away","Kurt Cobain",212636,6956404,0.99,Track
track2013,"On A Plain","Kurt Cobain",196440,6390635,0.99,Track
track2014,"Something In The Way","Kurt Cobain",230556,7472168,0.99,Track
track2015,"Time",NULL,96888,3124455,0.99,Track
track2016,"P.S.Apareça",NULL,209188,6842244,0.99,Track
track2017,"Sangue Latino",NULL,223033,7354184,0.99,Track
track2018,"Folhas Secas",NULL,161253,5284522,0.99,Track
track2019,"Poeira",NULL,267075,8784141,0.99,Track
track2020,"Mágica",NULL,233743,7627348,0.99,Track
track2021,"Quem Mata A Mulher Mata O Melhor",NULL,262791,8640121,0.99,Track
track2022,"Mundaréu",NULL,217521,7158975,0.99,Track
track2023,"O Braço Da Minha Guitarra",NULL,258351,8469531,0.99,Track
track2024,"Deus",NULL,284160,9188110,0.99,Track
track2025,"Mãe Terra",NULL,306625,9949269,0.99,Track
track2026,"Às Vezes",NULL,330292,10706614,0.99,Track
track2027,"Menino De Rua",NULL,329795,10784595,0.99,Track
track2028,"Prazer E Fé",NULL,214831,7031383,0.99,Track
track2029,"Elza",NULL,199105,6517629,0.99,Track
track2030,"Requebra",NULL,240744,8010811,0.99,Track
track2031,"Nossa Gente (Avisa Là)",NULL,188212,6233201,0.99,Track
track2032,"Olodum - Alegria Geral",NULL,233404,7754245,0.99,Track
track2033,"Madagáscar Olodum",NULL,252264,8270584,0.99,Track
track2034,"Faraó Divindade Do Egito",NULL,228571,7523278,0.99,Track
track2035,"Todo Amor (Asas Da Liberdade)",NULL,245133,8121434,0.99,Track
track2036,"Denúncia",NULL,159555,5327433,0.99,Track
track2037,"Olodum; A Banda Do Pelô",NULL,146599,4900121,0.99,Track
track2038,"Cartao Postal",NULL,211565,7082301,0.99,Track
track2039,"Jeito Faceiro",NULL,217286,7233608,0.99,Track
track2040,"Revolta Olodum",NULL,230191,7557065,0.99,Track
track2041,"Reggae Odoyá",NULL,224470,7499807,0.99,Track
track2042,"Protesto Do Olodum (Ao Vivo)",NULL,206001,6766104,0.99,Track
track2043,"Olodum - Smile (Instrumental)",NULL,235833,7871409,0.99,Track
track2044,"Vulcão Dub - Fui Eu","Bi Ribeira/Herbert Vianna/João Barone",287059,9495202,0.99,Track
track2045,"O Trem Da Juventude","Herbert Vianna",225880,7507655,0.99,Track
track2046,"Manguetown","Chico Science/Dengue/Lúcio Maia",162925,5382018,0.99,Track
track2047,"Um Amor; Um Lugar","Herbert Vianna",184555,6090334,0.99,Track
track2048,"Bora-Bora","Herbert Vianna",182987,6036046,0.99,Track
track2049,"Vai Valer","Herbert Vianna",206524,6899778,0.99,Track
track2050,"I Feel Good (I Got You) - Sossego","James Brown/Tim Maia",244976,8091302,0.99,Track
track2051,"Uns Dias","Herbert Vianna",240796,7931552,0.99,Track
track2052,"Sincero Breu","C. A./C.A./Celso Alvim/Herbert Vianna/Mário Moura/Pedro Luís/Sidon Silva",208013,6921669,0.99,Track
track2053,"Meu Erro","Herbert Vianna",188577,6192791,0.99,Track
track2054,"Selvagem","Bi Ribeiro/Herbert Vianna/João Barone",148558,4942831,0.99,Track
track2055,"Brasília 5:31","Herbert Vianna",178337,5857116,0.99,Track
track2056,"Tendo A Lua","Herbert Vianna/Tet Tillett",198922,6568180,0.99,Track
track2057,"Que País É Este","Renato Russo",216685,7137865,0.99,Track
track2058,"Navegar Impreciso","Herbert Vianna",262870,8761283,0.99,Track
