PlaylistId	PlaylistName	TrackId	TrackName
5	90’s Music	268	Maracatu Atômico [Trip Hop]
5	90’s Music	3421	Nimrod (Adagio) from Variations On an Original Theme, Op. 36 "Enigma"
5	90’s Music	1562	Comin' Home
5	90’s Music	2392	Parallel Universe
5	90’s Music	3037	The Wanderer
5	90’s Music	1531	Onibusfobia
5	90’s Music	2682	Saint Of Me
5	90’s Music	1167	November Rain
5	90’s Music	1112	Beira Mar
5	90’s Music	117	Rock 'N' Roll Music
5	90’s Music	1432	Hot Pants Pt.1
5	90’s Music	443	Shock Me
5	90’s Music	1065	Balada Da Paula
5	90’s Music	61	I Know Somethin (Bout You)
5	90’s Music	2207	Glorified G
5	90’s Music	40	Perfect
5	90’s Music	1686	Será
5	90’s Music	1328	Public Enema Number One
5	90’s Music	2793	Cabeça Dinossauro
5	90’s Music	2638	Earth Mofo
5	90’s Music	1977	Home Sweet Home
5	90’s Music	3307	House Of Pain Anthem
5	90’s Music	2608	Should I Stay Or Should I Go
5	90’s Music	3282	N.I.B.
5	90’s Music	793	A Castle Full Of Rascals
5	90’s Music	1417	Out Of Sight
5	90’s Music	2242	100% HardCore
5	90’s Music	2506	Nothing To Say
5	90’s Music	25	Rag Doll
5	90’s Music	3160	Sapopemba e Maxambomba
5	90’s Music	1671	Natália
5	90’s Music	1313	Afraid To Shoot Strangers
5	90’s Music	2138	Theme From Let's Go Native
5	90’s Music	312	Eu Também Quero Beijar
5	90’s Music	961	The Last To Know
5	90’s Music	3418	Die Walküre: The Ride of the Valkyries
5	90’s Music	1579	Since I've Been Loving You
5	90’s Music	2409	Freewill
5	90’s Music	2721	Army Ants
5	90’s Music	2059	Feira Moderna
5	90’s Music	3404	Miserere mei, Deus
5	90’s Music	2699	Sweethearts Together
5	90’s Music	897	White Room
5	90’s Music	2361	Funky Monks
5	90’s Music	3008	Sunday Bloody Sunday
5	90’s Music	1184	Estranged
5	90’s Music	2335	A Sua
5	90’s Music	2981	Gone
5	90’s Music	169	Body Count
5	90’s Music	828	Love Bites
5	90’s Music	2956	Unchained Melody
5	90’s Music	1449	Destitute Illusions
5	90’s Music	2931	So Cruel
5	90’s Music	413	Loverman
5	90’s Music	2545	No Memory
5	90’s Music	1873	Fixxxer
5	90’s Music	2203	Release
5	90’s Music	2494	Landslide
5	90’s Music	2810	Caras Como Eu
5	90’s Music	2152	Daughter
5	90’s Music	1804	The Unforgiven
5	90’s Music	2443	Thrill Me
5	90’s Music	596	A Rua
5	90’s Music	929	Ashes To Ashes
5	90’s Music	253	Maracatu Atômico
5	90’s Music	3411	Solomon HWV 67: The Arrival of the Queen of Sheba
5	90’s Music	2710	The Bazaar
5	90’s Music	2663	Message in a Bottle (new classic rock mix)
5	90’s Music	1998	Negative Creep
5	90’s Music	1688	Geração Coca-Cola
5	90’s Music	1330	The Assassin
5	90’s Music	337	You Shook Me
5	90’s Music	2476	Believe
5	90’s Music	2795	Bichos Escrotos (Vinheta)
5	90’s Music	2426	Fried Neckbones And Home Fries
5	90’s Music	581	Primavera
5	90’s Music	914	Nobody Knows You When You're Down & Out
5	90’s Music	1226	Can I Play With Madness
5	90’s Music	211	Bem Devagar
5	90’s Music	3370	Times of Trouble
5	90’s Music	868	Serrado
5	90’s Music	2004	In Bloom
5	90’s Music	186	Killing Floor
5	90’s Music	2304	Be Mine
5	90’s Music	478	Jaded
5	90’s Music	456	Heart of the Night
5	90’s Music	2593	Complete Control
5	90’s Music	434	The Show Must Go On
5	90’s Music	1402	Blood On The World's Hands
5	90’s Music	1027	See You
5	90’s Music	1845	Bleeding Me
5	90’s Music	1821	The Prince
5	90’s Music	3145	Sweet Lady Luck
5	90’s Music	2464	Garota Nacional
5	90’s Music	2123	House Of Love
5	90’s Music	946	Jizzlobber
5	90’s Music	3093	Without You
5	90’s Music	1265	Judas Be My Guide
5	90’s Music	270	Banditismo Por Uma Questa
5	90’s Music	1564	Goin' Blind
5	90’s Music	2394	Otherside
5	90’s Music	3039	Where Did I Go Wrong
5	90’s Music	2044	Vulcão Dub - Fui Eu
5	90’s Music	2684	Sister Morphine
5	90’s Music	1169	Garden of Eden
5	90’s Music	1114	Parabolicamará
5	90’s Music	119	Roadrunner
5	90’s Music	1434	When You Gonna Learn (Digeridoo)
5	90’s Music	445	She
5	90’s Music	2551	Wet My Bed
5	90’s Music	1067	Meu Guarda-Chuva
5	90’s Music	2209	W.M.A.
5	90’s Music	42	Right Through You
5	90’s Music	3366	Reach Down
5	90’s Music	2000	Breed
5	90’s Music	1979	Don't Go Away Mad (Just Go Away)
5	90’s Music	3309	Guess Who's Back
5	90’s Music	3284	Never Say Die
5	90’s Music	795	Hey Cisco
5	90’s Music	1419	I Got You (I Feel Good)
5	90’s Music	2244	Mão Na Cabeça
5	90’s Music	2195	Alive
5	90’s Music	27	Dude (Looks Like A Lady)
5	90’s Music	3162	Lua de Ogum
5	90’s Music	1673	Música De Trabalho
5	90’s Music	1315	Bring Your Daughter... To The Slaughter...
5	90’s Music	963	Absolute Zero
5	90’s Music	1581	Dazed And Confused
5	90’s Music	2411	Bastille Day
5	90’s Music	2723	Gyroscope
5	90’s Music	2061	Vamo Batê Lata
5	90’s Music	2701	Blinded By Rainbows
5	90’s Music	899	Cocaine
5	90’s Music	217	Mel
5	90’s Music	2363	I Could Have Lied
5	90’s Music	3010	Where The Streets Have No Name
5	90’s Music	1186	Don't Cry
5	90’s Music	2337	Merry Christmas
5	90’s Music	854	Boa Noite
5	90’s Music	2983	The Playboy Mansion
5	90’s Music	171	Bowels Of The Devil
5	90’s Music	830	Two Steps Behind [Acoustic Version]
5	90’s Music	2958	Luminous Times (Hold On To Love)
5	90’s Music	1451	Butterfly
5	90’s Music	2933	Mysterious Ways
5	90’s Music	415	Astronomy
5	90’s Music	2547	Naked Sunday
5	90’s Music	2205	Animal
5	90’s Music	2496	1979
5	90’s Music	2812	Era Uma Vez
5	90’s Music	2154	Untitled
5	90’s Music	1806	Don't Tread On Me
5	90’s Music	2445	For Your Babies
5	90’s Music	931	Got That Feeling
5	90’s Music	255	Corpo De Lama
5	90’s Music	2712	Fire In The Head
5	90’s Music	2553	Where The River Goes
5	90’s Music	1069	Whistle Stop
5	90’s Music	2211	Rearviewmirror
5	90’s Music	44	You Learn
5	90’s Music	1690	Tempo Perdido
5	90’s Music	1332	Hooks In You
5	90’s Music	339	Communication Breakdown
5	90’s Music	2797	Homem Primata (Vinheta)
5	90’s Music	583	Solução
5	90’s Music	916	Running On Faith
5	90’s Music	1228	Tailgunner
5	90’s Music	3490	Partita in E Major, BWV 1006A: I. Prelude
5	90’s Music	213	Saudosismo
5	90’s Music	3372	Your Savior
5	90’s Music	870	Amar É Tudo
5	90’s Music	188	Gates Of Urizen
5	90’s Music	3448	Lamentations of Jeremiah, First Set  Incipit Lamentatio
5	90’s Music	506	Diga Lá, Coração
5	90’s Music	2650	Roxanne
5	90’s Music	1985	Shout At The Devil
5	90’s Music	2306	Zither
5	90’s Music	480	Stuck With Me
5	90’s Music	458	Westwood Moon
5	90’s Music	2595	(White Man) In Hammersmith Palais
5	90’s Music	1404	2 A.M.
5	90’s Music	1029	February Stars
5	90’s Music	1847	Poor Twisted Me
5	90’s Music	1823	So What
5	90’s Music	3147	Posso Até Me Apaixonar
5	90’s Music	2466	Sem Terra
5	90’s Music	2125	United Colours
5	90’s Music	299	Onde Você Mora?
5	90’s Music	948	Easy
5	90’s Music	3095	From Afar
5	90’s Music	1267	Fear Of The Dark
5	90’s Music	272	Cidade
5	90’s Music	1566	Domino
5	90’s Music	2396	Californication
5	90’s Music	3041	Homely Girl
5	90’s Music	2046	Manguetown
5	90’s Music	2686	Respectable
5	90’s Music	860	Eu Te Devoro
5	90’s Music	1171	Bad Apples
5	90’s Music	1116	Expresso 2222
5	90’s Music	121	Good Golly Miss Molly
5	90’s Music	1436	Hooked Up
5	90’s Music	447	Shout It Out Loud
5	90’s Music	933	Home Sick Home
5	90’s Music	257	Manguetown
5	90’s Music	2714	Heaven Coming Down
5	90’s Music	1520	Rapidamente
5	90’s Music	866	Oceano
5	90’s Music	2002	Blew
5	90’s Music	502	Não Dá Mais Pra Segurar (Explode Coração)
5	90’s Music	1981	Smokin' in The Boys Room
5	90’s Music	3311	Put On Your Shit Kickers
5	90’s Music	3286	Iron Man/Children of the Grave
5	90’s Music	797	The Purpendicular Waltz
5	90’s Music	1421	Cold Sweat
5	90’s Music	2246	Adoled (Ocean)
5	90’s Music	29	Cryin'
5	90’s Music	3164	Verdade
5	90’s Music	1675	A Via Láctea
5	90’s Music	3	Fast As a Shark
5	90’s Music	1317	Heaven Can Wait
5	90’s Music	2782	Go Back
5	90’s Music	1583	Going To California
5	90’s Music	2413	Anthem
5	90’s Music	2725	Release
5	90’s Music	2063	Nebulosa Do Amor
5	90’s Music	2703	Thru And Thru
5	90’s Music	901	After Midnight
5	90’s Music	1213	The Trooper
5	90’s Music	219	Odara
5	90’s Music	2365	The Righteous & The Wicked
5	90’s Music	876	Um Amor Puro
5	90’s Music	3012	The Unforgettable Fire
5	90’s Music	1188	Colibri
5	90’s Music	2011	Lounge Act
5	90’s Music	2339	Puteiro Em João Pessoa
5	90’s Music	856	Faltando Um Pedaço
5	90’s Music	2985	Please
5	90’s Music	173	KKK Bitch
5	90’s Music	832	Heaven Is
5	90’s Music	2960	Silver And Gold
5	90’s Music	1453	King For A Day
5	90’s Music	2935	Ultraviolet (Light My Way)
5	90’s Music	417	Tuesday's Gone
5	90’s Music	2549	Piece Of Pie
5	90’s Music	2498	Tonight, Tonight
5	90’s Music	2814	Insensível
5	90’s Music	2156	Go
5	90’s Music	1808	Nothing Else Matters
5	90’s Music	3132	Still Of The Night
5	90’s Music	2447	Angel
8	Music	838	Have You Ever Needed Someone So Bad
8	Music	1459	Manifest Destiny
8	Music	2297	The Wake-Up Bomb
8	Music	471	Welcome To Paradise
8	Music	2943	In A Little While
8	Music	123	Quadrant
8	Music	2584	Title Song
8	Music	1096	Cérebro Eletrônico (Live)
8	Music	97	Getaway Car
8	Music	425	It's A Hard Life
8	Music	1887	My World
8	Music	69	Dindi (Dindi)
8	Music	1395	Sign Of The Cross
8	Music	399	Abrir A Porta
8	Music	1719	Dancin´Days
8	Music	2530	Little Linda
8	Music	738	Admirável Gado Novo
8	Music	1046	I've Got You Under My Skin
8	Music	368	Tucuruvi 2001
8	Music	1020	Doll
8	Music	1838	Metal Militia
8	Music	2162	Better Man
8	Music	2481	Waiting
8	Music	1814	The Small Hours
8	Music	3138	Slide It In
8	Music	2776	Preciso Ser Amado
8	Music	2116	Blue Train
8	Music	286	Firmamento
8	Music	3433	Concerto No.2 in F Major, BWV1047, I. Allegro
8	Music	2431	Just Ain't Good Enough
8	Music	939	Smaller And Smaller
8	Music	1258	Afraid To Shoot Strangers
8	Music	263	Criança De Domingo
8	Music	240	Meu Caro Amigo
8	Music	3032	Stay (Faraway, So Close!)
8	Music	1207	The Reincarnation of Benjamin Breeg
8	Music	2034	Faraó Divindade Do Egito
8	Music	3474	October Song
8	Music	1526	Encontrar Alguém
8	Music	2677	You Got Me Rocking
8	Music	2007	Lithium
8	Music	3449	Music for the Royal Fireworks, HWV351 (1749): La Réjouissance
8	Music	1501	Hill of the Skull
8	Music	1162	Perfect Crime
8	Music	3317	Jump Around (Pete Rock Remix)
8	Music	1472	Radio Song
8	Music	2623	Lil' Evil
8	Music	139	A.N.D.R.O.T.A.Z.
8	Music	3294	Believe in Love
8	Music	803	Love Conquers All
8	Music	1107	Refazenda
8	Music	112	Long Tall Sally
8	Music	1427	Get On The Good Foot
8	Music	2252	Quem Me Cobrou?
8	Music	438	Hard Luck Woman
8	Music	2569	Falling in Circles
8	Music	780	Maybe I'm A Leo
8	Music	1086	Casinha Feliz
8	Music	1903	The Maids Of Cadiz
8	Music	82	Creeping Death
8	Music	1060	Call Me At Cleo´s
8	Music	56	Love, Hate, Love
8	Music	384	Mistério da Raça
8	Music	1703	Fly Away
8	Music	35	Eat The Rich
8	Music	2177	Inside Job
8	Music	352	Carolina Hard-Core Ecstasy
8	Music	1681	Leila
8	Music	1323	Sanctuary
8	Music	327	Daniela
8	Music	2788	Nem 5 Minutos Guardados
8	Music	975	Deixa Entrar
8	Music	2102	Mr. Crowley
8	Music	2419	Finding My Way
8	Music	574	Smooth
8	Music	907	Promises
8	Music	1219	Running Free
8	Music	3484	Adios nonino
8	Music	2371	The Greeting Song
8	Music	1194	Journey Into Sunlight
8	Music	2018	Folhas Secas
8	Music	204	Talkin' 'Bout Women Obviously
8	Music	3458	Just Friends
8	Music	2346	No Fundo Do Quintal Da Escola
8	Music	518	Podres Poderes
8	Music	179	Evil Dick
8	Music	1488	Remember
8	Music	2319	Radio Free Aurope
8	Music	700	Wrote A Song For Everyone
8	Music	1014	Tired Of You
8	Music	1832	Jump In The Fire
8	Music	19	Problem Child
8	Music	3155	Sem Essa de Malandro Agulha
8	Music	1664	The Song Remains The Same
8	Music	668	Começaria Tudo Outra Vez (Maria Creuza)
8	Music	1308	From Here To Eternity
8	Music	2133	One Minute Warning
8	Music	307	Doutor
8	Music	1632	Living Loving Maid (She's Just A Woman)
8	Music	2449	Água E Fogo
8	Music	636	Coronation Drop
8	Music	956	Ugly In The Morning
8	Music	1783	Gonna Give Her All The Love I've Got
8	Music	3103	How Many Say I
8	Music	280	Lixo Do Mangue
8	Music	3430	Toccata and Fugue in D Minor, BWV 565: I. Toccata
8	Music	1600	D'Yer Mak'er
8	Music	604	New Rhumba
8	Music	2741	Pinball Wizard
8	Music	1751	Lords Of The Backstage
8	Music	3078	Humans Being
8	Music	1253	Face In The Sand
8	Music	2081	Lanterna Dos Afogados
8	Music	3415	Symphony No.5 in C Minor: I. Allegro con brio
8	Music	1574	Beth
8	Music	2404	Right On Time
8	Music	3049	Reggae Music
8	Music	2054	Selvagem
8	Music	234	Morena De Angola
8	Music	3399	Nothing Left to Say But Goodbye
8	Music	1549	Hot Rockin'
8	Music	2379	Don't Forget Me
8	Music	554	Trampled Under Foot
8	Music	2694	New Faces
8	Music	892	Badge
8	Music	524	Queixa
8	Music	3003	All I Want Is You
8	Music	1179	Shotgun Blues
8	Music	846	In Time
8	Music	2976	Do You Feel Loved
8	Music	823	Nasty Piece Of Work
8	Music	2951	Sweetest Thing
8	Music	1126	Re-Align
8	Music	1958	O Que Vai Em Meu Coração
8	Music	3288	Rock You Like a Hurricane
8	Music	1444	Canned Heat
8	Music	2277	Get Down, Make Love
8	Music	2926	Zoo Station
8	Music	3262	Imagine
8	Music	775	Call Of The Wild
8	Music	2221	Buk-In-Hamm Palace
8	Music	408	Free Speech For The Dumb
8	Music	747	Gettin' Tighter
8	Music	1868	Bad Seed
8	Music	52	Man In The Box
8	Music	1374	The Evil That Men Do
8	Music	1698	Perfeição
8	Music	716	Brasil
8	Music	347	Communication Breakdown(3)
8	Music	2489	Rhinocerous
8	Music	684	Travelin' Band
8	Music	2805	Sua Impossivel Chance
8	Music	998	End Over End
8	Music	1648	Down By The Seaside
8	Music	652	Formosa
8	Music	1799	Shakes and Ladders
8	Music	3119	Tudo Na Mais Santa Paz
8	Music	1294	Powerslave
8	Music	1616	Going To California
8	Music	2438	A New Flame
8	Music	620	Space Truckin'
8	Music	1767	A Menina Dança
8	Music	2096	Flying High Again
8	Music	3422	Madama Butterfly: Un Bel Dì Vedremo
8	Music	591	Baixo Rio
8	Music	924	Stripsearch
8	Music	1735	Ro-Que-Se-Da-Ne
8	Music	3064	Eruption
8	Music	1237	Brave New World
8	Music	2065	Trac Trac
8	Music	248	Etnia
8	Music	3408	Aria Mit 30 Veränderungen, BWV 988 "Goldberg Variations": Aria
8	Music	2705	Walking Wounded
8	Music	3383	Scar On the Sky
8	Music	3481	A Midsummer Night's Dream, Op.61 Incidental Music: No.7 Notturno
8	Music	1533	Choramingando
8	Music	538	Desculpe Babe
8	Music	878	O Mestre-Sala dos Mares
8	Music	3357	OAM's Blues
8	Music	514	Espere Por Mim, Morena
8	Music	2658	Spirit's in the Material World
8	Music	2987	Helter Skelter
8	Music	1993	Sliver
8	Music	3326	Todo o Carnaval tem seu Fim
8	Music	2314	Belong
8	Music	490	River Song
8	Music	2631	Heart Of Soul
8	Music	1142	Letterbomb
8	Music	1972	Kickstart My Heart
8	Music	3302	Put Your Head Out
8	Music	466	J Squared
8	Music	2603	Hitsville UK
8	Music	811	Lady Double Dealer
8	Music	3277	Snowblind
8	Music	2261	Save Me
8	Music	788	Soon Forgotten
8	Music	1092	Vendedor De Caranguejo (Live)
8	Music	1412	Don't Look To The Eyes Of A Stranger
8	Music	2237	Eclipse
8	Music	419	A Kind Of Magic
8	Music	763	Strange Kind Of Woman
8	Music	393	Tarde Em Itapoã
8	Music	1856	Welcome Home (Sanitarium)
8	Music	1358	Blood Brothers
8	Music	887	As Aparências Enganam
8	Music	1196	Millenium
8	Music	2021	Quem Mata A Mulher Mata O Melhor
8	Music	206	Prenda Minha
8	Music	3461	Tears Dry On Their Own
8	Music	2349	Mata Virgem
8	Music	520	O Estrangeiro
8	Music	2665	Heart Of Stone
8	Music	181	Momma's Gotta Die Tonight
8	Music	1491	Stone Free
8	Music	2322	So Central Rain
8	Music	2640	Soul Kitchen
8	Music	840	Hysteria
8	Music	1461	Mr. Moon
8	Music	2299	Undertow
8	Music	473	When I Come Around
8	Music	2610	The Saint
8	Music	2946	When I Look At The World
8	Music	126	Moon germs
8	Music	2587	Lickin'
8	Music	1098	Copacabana (Live)
8	Music	100	Out Of Exile
8	Music	1073	Óia Eu Aqui De Novo
8	Music	1890	The Unnamed Feeling
8	Music	72	Angela
8	Music	1397	Man On The Edge
8	Music	402	Um Jantar Pra Dois
8	Music	1722	Casa
8	Music	2533	Crossfire
8	Music	1049	Come Fly With Me
8	Music	371	Morro Da Casa Verde 2001
8	Music	2508	Loud Love
8	Music	1022	Hey, Johnny Park!
8	Music	1840	2 X 4
8	Music	1336	Revelations
8	Music	2164	F*Ckin' Up
8	Music	1816	Crash Course In Brain Surgery
8	Music	3140	Judgement Day
8	Music	2140	Killers
8	Music	314	À Francesa
8	Music	2779	Esta É A Canção
8	Music	2118	Most High
8	Music	289	Podes Crer
8	Music	941	Malpractice
8	Music	1260	Childhood's End
8	Music	265	Samidarish [Instrumental]
8	Music	3419	Requiem, Op.48: 4. Pie Jesu
8	Music	243	Vai Trabalhar Vagabundo
8	Music	3405	Canon and Gigue in D Major: I. Canon
8	Music	1558	Ram It Down
8	Music	3034	Some Days Are Better Than Others
8	Music	1210	The Legacy
8	Music	2037	Olodum, A Banda Do Pelô
8	Music	3477	Amy Amy Amy (Outro)
8	Music	1528	A Tarde
8	Music	2679	Flip The Switch
8	Music	3351	Din Din Wo (Little Child)
8	Music	1503	Lords of Karma
8	Music	1164	Bad Obsession
8	Music	1475	Come Around Again
8	Music	142	No More Tears
8	Music	3297	Tease Me Please Me
8	Music	2285	Pop Song 89
8	Music	805	Too Much Is Not Enough
8	Music	1109	Esotérico
8	Music	114	Twist And Shout
8	Music	1429	It's Too Funky In Here
8	Music	440	Love Gun
8	Music	2571	Chaos-Control
8	Music	783	Smoke On The Water
8	Music	1088	Palco (Live)
8	Music	1906	Miles Ahead
8	Music	84	Welcome Home (Sanitarium)
8	Music	1062	Zambação
8	Music	1875	Ride The Lightning
8	Music	58	Sunshine
8	Music	1383	Stranger in a Strange Land
8	Music	387	Pescador de Ilusões
8	Music	1706	It Ain't Over 'Til It's Over
8	Music	1033	My Way
8	Music	37	Livin' On The Edge
8	Music	2180	Love Boat Captain
8	Music	355	200 Years Old
8	Music	1683	Esperando Por Mim
8	Music	1325	Tailgunner
8	Music	330	Levada do Amor (Ailoviu)
8	Music	2790	Palavras
8	Music	977	Xote Dos Milagres
8	Music	3441	Two Fanfares for Orchestra: II. Short Ride in a Fast Machine
8	Music	2105	Steal Away (The Night)
8	Music	3426	Carmina Burana: O Fortuna
8	Music	2421	El Corazon Manda
8	Music	3412	"Eine Kleine Nachtmusik" Serenade In G, K. 525: I. Allegro
8	Music	576	Maria Maria
8	Music	909	Signe
8	Music	1221	2 Minutes To Midnight
8	Music	2373	Sir Psycho Sexy
8	Music	422	I Want It All
8	Music	766	Fools
8	Music	1859	Orion
8	Music	1361	The Trooper
8	Music	2502	The Everlasting Gaze
8	Music	703	It Came Out Of The Sky
8	Music	1017	Overdrive
8	Music	1835	Phantom Lord
8	Music	22	Whole Lotta Rosie
8	Music	3157	Papel Principal
8	Music	1667	No Quarter
8	Music	671	As Rosas Não Falam (Beth Carvalho)
8	Music	985	Medo De Escuro
8	Music	1310	Wasting Love
8	Music	2135	Elvis Ate America
8	Music	309	Downtown
8	Music	3445	On the Beautiful Blue Danube
8	Music	1635	Bring It On Home
8	Music	2452	Balada Do Amor Inabalável
8	Music	639	Don't Take Your Love From Me
8	Music	958	Take This Bottle
8	Music	1786	Save The Children
8	Music	3106	Big Machine
8	Music	1603	In The Evening
8	Music	607	So What
8	Music	2744	Won't Get Fooled Again (Full Length Version)
8	Music	1754	White Feather
8	Music	3080	Me Wise Magic
8	Music	2084	O Beco
8	Music	1576	Rock And Roll All Nite
8	Music	2406	The Spirit Of Radio
8	Music	3051	Until My Dying Day
8	Music	2056	Tendo A Lua
8	Music	3402	Band Members Discuss Tracks from "Revelations"
8	Music	1552	Electric Eye
8	Music	2382	I Could Die For You
8	Music	557	Beija-Flor
8	Music	2696	Out Of Tears
8	Music	894	Sunshine Of Your Love
8	Music	2358	The Power Of Equality
8	Music	526	Fora Da Ordem
8	Music	3005	New Year's Day
8	Music	1181	Pretty Tied Up
8	Music	2005	Come As You Are
8	Music	849	Baltimore, DC
8	Music	2978	If God Will Send His Angels
8	Music	166	Smoked Pork
8	Music	825	One Man's Meat
8	Music	2953	Bass Trap
8	Music	1129	Dead And Broken
8	Music	1961	Noite Negra
8	Music	1446	Black Capricorn Day
8	Music	2280	It's Late
8	Music	2928	One
8	Music	1105	A Novidade
8	Music	1930	Fé Cega, Faca Amolada
8	Music	3265	Working Class Hero
8	Music	777	Smoke On The Water
8	Music	2224	Mystic Man
8	Music	410	Sabbra Cadabra
8	Music	2542	Dead And Bloated
8	Music	750	Drifter
8	Music	1870	Prince Charming
8	Music	1377	The Clairvoyant
8	Music	2200	Porch
8	Music	1700	Dezesseis
8	Music	719	Lanterna Dos Afogados
8	Music	349	You Shook Me(2)
8	Music	2491	Cherub Rock
8	Music	687	Run Through The Jungle
8	Music	2807	Não Vou Me Adaptar
8	Music	1001	Miracle
8	Music	6	Put The Finger On You
8	Music	2149	Corduroy
8	Music	1651	The Wanton Song
8	Music	655	Por Que Será
8	Music	3122	Adeus
8	Music	1297	Iron Maiden
8	Music	3438	Fantasia On Greensleeves
8	Music	1619	Babe I'm Gonna Leave You
8	Music	2440	If You Don't Know Me By Now
8	Music	623	You Fool No One (Alternate Version)
8	Music	1770	Bem Leve
8	Music	1587	We're Gonna Groove
8	Music	593	Do You Have Other Loves?
8	Music	926	Naked In Front Of The Computer
8	Music	1738	Tudo Igual
8	Music	3067	Dance the Night Away
8	Music	1240	Dream Of Mirrors
8	Music	2068	Lourinha Bombril
8	Music	250	Macô
8	Music	3497	Erlkonig, D.328
8	Music	2707	The Messenger
8	Music	222	Vida Boa
8	Music	3386	Silence the Voices
8	Music	1536	Voce Inteira
8	Music	541	Banho De Lua
8	Music	881	Casa no Campo
8	Music	516	Voce e Linda
8	Music	2660	King Of Pain
8	Music	2990	Hawkmoon 269
8	Music	1995	Scentless Apprentice
8	Music	3329	Na Ladeira
8	Music	2316	Texarkana
8	Music	493	Love Is Blind
8	Music	2634	Go West
8	Music	2964	Vertigo
8	Music	1145	Whatsername
8	Music	1974	Glitter
8	Music	3304	Commercial 1
8	Music	2605	This Is Radio Clash
8	Music	814	The Gypsy
8	Music	3279	Fairies Wear Boots
8	Music	2264	Now I'm Here
8	Music	790	Cascades : I'm Not Your Lover
8	Music	1414	Please Please Please
8	Music	2239	Queimando Tudo
8	Music	2423	Persuasion
8	Music	578	Corazon Espinado
8	Music	911	Hey Hey
8	Music	1223	Hallowed Be Thy Name
8	Music	1198	Jacob's Ladder
8	Music	2024	Deus
8	Music	208	Terra
8	Music	3464	He Can Only Hold Her
8	Music	2352	Que Luz É Essa
8	Music	522	Qualquer Coisa
8	Music	2668	As Tears Go By
8	Music	183	King In Crimson
8	Music	1494	The Wind Cries Mary
8	Music	2325	Green Grow The Rushes
8	Music	2643	Alabama Song
8	Music	1463	Journey To Arnhemland
8	Music	2301	Leave
8	Music	475	J.A.R. (Jason Andrew Relva)
8	Music	2613	Breathe
8	Music	129	Solo-Panhandler
8	Music	453	Cold Gin
8	Music	2590	Remedy
8	Music	1924	Canção Do Novo Mundo
8	Music	103	Drown Me Slowly
8	Music	430	I'm Going Slightly Mad
8	Music	1076	Juazeiro
8	Music	1893	Blackened
8	Music	75	O Boto (Bôto)
8	Music	1399	Look For The Truth
8	Music	405	Santo Antonio
8	Music	2536	Leave My Girl Alone
8	Music	1052	The Lady Is A Tramp
8	Music	2196	Why Go
8	Music	374	Guanabara
8	Music	1024	Wind Up
8	Music	1842	Until It Sleeps
8	Music	1339	The Trooper
8	Music	2167	Comatose
8	Music	1818	Am I Evil?
8	Music	3142	The Deeper The Love
8	Music	2143	Women In Uniform
8	Music	317	Amor Demais
8	Music	2461	É Uma Partida De Futebol
8	Music	965	Epic
8	Music	2120	Walking Into Clarksdale
8	Music	292	Já Foi
8	Music	2753	Azul Da Cor Do Mar
8	Music	943	Be Aggressive
8	Music	1262	The Fugitive
8	Music	267	Maracatu Atômico [Ragga Mix]
8	Music	1561	Tyrant (Live)
8	Music	2391	Around The World
8	Music	3036	Dirty Day
8	Music	2040	Revolta Olodum
8	Music	1530	Sem Sentido
8	Music	2681	Corinna
8	Music	194	First Time I Met The Blues
8	Music	1505	Echo
8	Music	1166	Double Talkin' Jive
8	Music	1478	Timothy
8	Music	2628	Love Removal Machine
8	Music	145	Snowblind
8	Music	2288	Stand
8	Music	1111	A Paz
8	Music	116	C'Mon Everybody
8	Music	1431	I'm Real
8	Music	442	Goin' Blind
8	Music	2574	Thick & Thin
8	Music	1909	The Meaning Of The Blues
8	Music	87	Gasoline
8	Music	1064	Forty Days (Com DJ Hum)
8	Music	60	Confusion
8	Music	1386	The Loneliness of the Long Dis
8	Music	390	Sambassim (dj patife remix)
8	Music	1709	American Woman
8	Music	1036	I Get A Kick Out Of You
8	Music	1853	Battery
8	Music	39	You Oughta Know
8	Music	2183	I Am Mine
8	Music	358	Man With The Woman Head
8	Music	1685	O Livro Dos Dias
8	Music	1829	Hit The Lights
8	Music	1327	No Prayer For The Dying
8	Music	333	É que Nessa Encarnação Eu Nasci Manga
8	Music	2472	Lucky 13
8	Music	2792	A Melhor Forma
8	Music	979	Confidência
8	Music	2108	Children Of The Grave
8	Music	154	Sleeping Village
8	Music	3306	Shamrocks And Shenanigans
8	Music	2607	Rock The Casbah
8	Music	1948	Fire Fire
8	Music	3281	The Wizard
8	Music	2267	Flash
8	Music	792	Rosa's Cantina
8	Music	1918	Paisagem Na Janela
8	Music	1416	Night Train
8	Music	2241	Bossa
8	Music	2555	B.Y.O.B.
8	Music	1364	The Evil That Men Do
8	Music	2505	[Untitled]
8	Music	706	Before You Accuse Me
8	Music	24	Love In An Elevator
8	Music	3159	Camarão que Dorme e Onda Leva
8	Music	1670	Whole Lotta Love
8	Music	674	Preciso Apender a Viver Só (Maysa)
8	Music	988	Desaforo
8	Music	1312	The Evil That Men Do
8	Music	2137	Theme From The Swan
8	Music	311	A Cor Do Sol
8	Music	1638	Celebration Day
8	Music	2455	Maquinarama
8	Music	642	Payin' Them Dues Blues
8	Music	960	What A Day
8	Music	1789	Praise
8	Music	3109	Fall To Pieces
8	Music	1284	Prodigal Son
